epoch,lr-AdamW/pg1,lr-AdamW/pg2,step,test/acc,test/auroc,test/f1,test/loss,test/macro_precision,test/mcc,test/recall,train/acc,train/loss_epoch,train/loss_step,val/acc,val/auroc,val/f1,val/loss,val/macro_precision,val/mcc,val/precision_c0,val/precision_c1,val/precision_c2,val/recall
10,,,5419,,,,,,,,,,0.13074134290218353,,,,,,,,,,
10,,,5439,,,,,,,,,,0.2186855971813202,,,,,,,,,,
10,,,5459,,,,,,,,,,0.17837658524513245,,,,,,,,,,
10,,,5479,,,,,,,,,,0.09680147469043732,,,,,,,,,,
10,,,5499,,,,,,,,,,0.18643446266651154,,,,,,,,,,
10,,,5519,,,,,,,,,,0.10896628350019455,,,,,,,,,,
10,,,5539,,,,,,,,,,0.5680197477340698,,,,,,,,,,
10,,,5559,,,,,,,,,,0.12603288888931274,,,,,,,,,,
10,,,5579,,,,,,,,,,1.0292195081710815,,,,,,,,,,
10,,,5599,,,,,,,,,,0.36814242601394653,,,,,,,,,,
10,,,5619,,,,,,,,,,0.5736159682273865,,,,,,,,,,
10,,,5639,,,,,,,,,,0.3068363070487976,,,,,,,,,,
10,,,5659,,,,,,,,,,0.5119884610176086,,,,,,,,,,
10,,,5679,,,,,,,,,,0.09028805047273636,,,,,,,,,,
10,,,5699,,,,,,,,,,0.16460540890693665,,,,,,,,,,
10,,,5719,,,,,,,,,,0.3271517753601074,,,,,,,,,,
10,,,5739,,,,,,,,,,0.7183014154434204,,,,,,,,,,
10,,,5759,,,,,,,,,,0.20378148555755615,,,,,,,,,,
10,,,5779,,,,,,,,,,0.1687026172876358,,,,,,,,,,
10,,,5799,,,,,,,,,,0.042174916714429855,,,,,,,,,,
10,,,5819,,,,,,,,,,0.4409883916378021,,,,,,,,,,
10,,,5839,,,,,,,,,,0.06794765591621399,,,,,,,,,,
10,,,5859,,,,,,,,,,0.1000937893986702,,,,,,,,,,
10,,,5879,,,,,,,,,,0.15895135700702667,,,,,,,,,,
10,,,5899,,,,,,,,,,0.2821861505508423,,,,,,,,,,
10,,,5917,,,,,,,,,,,0.5817755460739136,0.7332715392112732,0.5802083015441895,3.4440996646881104,0.605015218257904,0.3728325068950653,0.4612794518470764,0.5898678302764893,0.7638984322547913,0.5817755460739136
10,,,5917,,,,,,,,0.8389003276824951,0.29764288663864136,,,,,,,,,,,
,0.00029990862405286433,0.00029990862405286433,5918,,,,,,,,,,,,,,,,,,,,
11,,,5919,,,,,,,,,,0.3698497414588928,,,,,,,,,,
11,,,5939,,,,,,,,,,0.12419448792934418,,,,,,,,,,
11,,,5959,,,,,,,,,,0.38648542761802673,,,,,,,,,,
11,,,5979,,,,,,,,,,0.1671372503042221,,,,,,,,,,
11,,,5999,,,,,,,,,,0.15388965606689453,,,,,,,,,,
11,,,6019,,,,,,,,,,0.3841210603713989,,,,,,,,,,
11,,,6039,,,,,,,,,,0.4386572241783142,,,,,,,,,,
11,,,6059,,,,,,,,,,0.057019442319869995,,,,,,,,,,
11,,,6079,,,,,,,,,,0.1323036253452301,,,,,,,,,,
11,,,6099,,,,,,,,,,0.28650110960006714,,,,,,,,,,
11,,,6119,,,,,,,,,,0.7503433227539062,,,,,,,,,,
11,,,6139,,,,,,,,,,0.1820276379585266,,,,,,,,,,
11,,,6159,,,,,,,,,,0.13550114631652832,,,,,,,,,,
11,,,6179,,,,,,,,,,0.3711138963699341,,,,,,,,,,
11,,,6199,,,,,,,,,,0.32171422243118286,,,,,,,,,,
11,,,6219,,,,,,,,,,0.6107849478721619,,,,,,,,,,
11,,,6239,,,,,,,,,,0.3473284840583801,,,,,,,,,,
11,,,6259,,,,,,,,,,0.3631754219532013,,,,,,,,,,
11,,,6279,,,,,,,,,,0.3554176986217499,,,,,,,,,,
